EnqueuedTimeUtc,deviceId,humidity,temparature,irTemparature
08/12/2023 10:09:59,290ED74,72,13,12
08/12/2023 10:09:59,2908E26,82,12,11
08/12/2023 10:10:00,290EC1B,77,11,10
08/12/2023 10:10:00,290F39C,83,11,10
08/12/2023 10:10:01,2908BE4,87,10,10
08/12/2023 10:10:03,2909460,65,18,18
08/12/2023 10:10:08,290F362,77,13,13
08/12/2023 10:10:24,2908E30,79,11,11
08/12/2023 10:10:27,2908FDA,92,10,22
08/12/2023 10:10:27,290EAD5,0,0,0
08/12/2023 10:11:30,290F190,0,0,58
08/12/2023 10:13:58,290EF53,81,11,11
08/12/2023 10:13:59,290ED74,71,14,12
08/12/2023 10:13:59,2908E26,81,12,11
08/12/2023 10:14:00,290EC1B,77,11,10
08/12/2023 10:14:00,290F39C,83,11,10
08/12/2023 10:14:01,2908BE4,86,10,10
08/12/2023 10:14:03,2909460,65,18,18
08/12/2023 10:14:08,290F362,76,13,13
08/12/2023 10:14:24,2908E30,78,12,11
08/12/2023 10:14:27,2908FDA,92,11,22
08/12/2023 10:14:27,290EAD5,0,0,0
08/12/2023 10:15:30,290F190,0,0,58
08/12/2023 10:17:57,2908E26,80,12,12
08/12/2023 10:17:59,290EF53,81,12,12
08/12/2023 10:17:59,290ED74,70,14,12
08/12/2023 10:18:00,290F39C,82,11,11
08/12/2023 10:18:01,2908BE4,85,11,10
08/12/2023 10:18:02,290EC1B,76,12,11
08/12/2023 10:18:06,2909460,66,18,18
08/12/2023 10:18:08,290F362,75,13,12
08/12/2023 10:18:24,2908E30,78,12,11
08/12/2023 10:18:25,2908FDA,91,11,22
08/12/2023 10:18:27,290EAD5,0,0,0
08/12/2023 10:19:31,290F190,0,0,58
08/12/2023 10:21:57,2908E26,79,12,11
08/12/2023 10:21:59,290EF53,80,12,11
08/12/2023 10:21:59,290ED74,71,14,12
08/12/2023 10:22:00,290F39C,81,12,11
08/12/2023 10:22:01,2908BE4,85,11,11
08/12/2023 10:22:02,290EC1B,76,12,11
08/12/2023 10:22:06,2909460,66,18,18
08/12/2023 10:22:08,290F362,75,14,12
08/12/2023 10:22:24,2908E30,77,12,11
08/12/2023 10:22:25,2908FDA,89,11,22
08/12/2023 10:22:27,290EAD5,0,0,0
08/12/2023 10:23:31,290F190,0,0,58
08/12/2023 10:25:57,2908E26,79,12,12
08/12/2023 10:25:59,290EF53,80,12,12
08/12/2023 10:25:59,290ED74,72,13,12
08/12/2023 10:26:00,290F39C,80,12,11
08/12/2023 10:26:01,2908BE4,84,11,11
08/12/2023 10:26:02,290EC1B,75,12,11
08/12/2023 10:26:06,2909460,67,18,18
08/12/2023 10:26:08,290F362,74,14,13
08/12/2023 10:26:24,2908E30,75,13,11
08/12/2023 10:26:25,2908FDA,87,12,22
08/12/2023 10:26:27,290EAD5,0,0,0
08/12/2023 10:27:31,290F190,0,0,58
08/12/2023 10:29:57,290ED74,72,13,12
08/12/2023 10:29:58,290EF53,79,12,12
08/12/2023 10:29:59,2908E26,78,12,12
08/12/2023 10:30:00,2909460,66,19,18
08/12/2023 10:30:00,290EC1B,74,12,11
08/12/2023 10:30:00,2908BE4,83,11,11
08/12/2023 10:30:01,290F39C,80,12,11
08/12/2023 10:30:08,290F362,74,14,13
08/12/2023 10:30:24,2908E30,74,13,11
08/12/2023 10:30:26,2908FDA,86,12,22
08/12/2023 10:30:28,290EAD5,0,0,0
08/12/2023 10:31:28,290F190,0,0,58
08/12/2023 10:33:57,290ED74,71,14,12
08/12/2023 10:33:58,290EF53,79,13,12
08/12/2023 10:33:59,2908E26,78,13,12
08/12/2023 10:34:00,2909460,66,19,18
08/12/2023 10:34:00,290EC1B,74,12,11
08/12/2023 10:34:00,2908BE4,82,12,11
08/12/2023 10:34:01,290F39C,78,12,11
08/12/2023 10:34:08,290F362,73,14,13
08/12/2023 10:34:24,2908E30,73,13,12
08/12/2023 10:34:26,2908FDA,85,12,22
08/12/2023 10:34:28,290EAD5,0,0,0
08/12/2023 10:35:28,290F190,0,0,58
08/12/2023 10:37:57,290ED74,71,13,12
08/12/2023 10:37:58,290EF53,78,13,12
08/12/2023 10:37:59,2908E26,78,13,12
08/12/2023 10:38:00,2909460,67,19,19
08/12/2023 10:38:00,290EC1B,74,12,11
08/12/2023 10:38:00,2908BE4,81,12,11
08/12/2023 10:38:01,290F39C,79,13,11
08/12/2023 10:38:08,290F362,73,14,13
08/12/2023 10:38:24,2908E30,73,13,12
08/12/2023 10:38:26,2908FDA,85,12,22
08/12/2023 10:38:28,290EAD5,0,0,0
08/12/2023 10:39:28,290F190,0,0,58
08/12/2023 10:41:57,2908E26,77,13,12
08/12/2023 10:41:58,290ED74,71,14,12
08/12/2023 10:41:59,290EF53,77,13,12
08/12/2023 10:41:59,290F39C,77,13,11
08/12/2023 10:42:00,2908BE4,80,12,11
08/12/2023 10:42:01,290EC1B,73,13,11
08/12/2023 10:42:09,290F362,73,14,13
08/12/2023 10:42:24,2908E30,74,13,11
08/12/2023 10:42:27,2908FDA,85,13,22
08/12/2023 10:42:28,290EAD5,0,0,0
08/12/2023 10:43:32,290F190,0,0,58
08/12/2023 10:45:57,2908E26,78,13,12
08/12/2023 10:45:58,290ED74,70,14,12
08/12/2023 10:45:59,290EF53,76,13,12
08/12/2023 10:45:59,290F39C,77,13,11
08/12/2023 10:46:00,2908BE4,80,12,11
08/12/2023 10:46:01,290EC1B,73,13,11
08/12/2023 10:46:09,290F362,74,14,14
08/12/2023 10:46:24,2908E30,73,13,11
08/12/2023 10:46:27,2908FDA,83,13,22
08/12/2023 10:46:28,290EAD5,0,0,0
08/12/2023 10:47:32,290F190,0,0,58
08/12/2023 10:49:57,2908E26,76,13,12
08/12/2023 10:49:58,290ED74,71,14,12
08/12/2023 10:49:59,290EF53,76,13,12
08/12/2023 10:49:59,290F39C,77,13,11
08/12/2023 10:50:00,2908BE4,79,12,12
08/12/2023 10:50:01,290EC1B,72,13,11
08/12/2023 10:50:09,290F362,72,14,14
08/12/2023 10:50:24,2908E30,72,14,11
08/12/2023 10:50:27,2908FDA,81,13,22
08/12/2023 10:50:28,290EAD5,0,0,0
08/12/2023 10:51:32,290F190,0,0,58
08/12/2023 10:53:59,2908E26,76,13,12
08/12/2023 10:53:59,290ED74,70,14,12
08/12/2023 10:53:59,290EF53,76,13,12
08/12/2023 10:54:00,290EC1B,71,13,11
08/12/2023 10:54:00,290F39C,78,13,11
08/12/2023 10:54:01,2908BE4,78,13,12
08/12/2023 10:54:08,290F362,72,14,15
08/12/2023 10:54:24,2908E30,71,14,11
08/12/2023 10:54:25,2908FDA,83,13,22
08/12/2023 10:54:27,290EAD5,0,0,0
08/12/2023 10:55:26,290F190,0,0,58
08/12/2023 10:57:59,2908E26,75,13,12
08/12/2023 10:57:59,290ED74,70,14,12
08/12/2023 10:57:59,290EF53,75,13,12
08/12/2023 10:58:00,290EC1B,72,13,11
08/12/2023 10:58:00,290F39C,76,13,11
08/12/2023 10:58:01,2908BE4,78,13,12
08/12/2023 10:58:08,290F362,71,14,15
08/12/2023 10:58:24,2908E30,72,14,12
08/12/2023 10:58:25,2908FDA,82,13,22
08/12/2023 10:58:27,290EAD5,0,0,0
08/12/2023 10:59:26,290F190,0,0,58
08/12/2023 11:01:59,2908E26,76,13,13
08/12/2023 11:01:59,290ED74,69,14,12
08/12/2023 11:01:59,290EF53,74,13,12
08/12/2023 11:02:00,290EC1B,71,13,11
08/12/2023 11:02:00,290F39C,77,13,12
08/12/2023 11:02:01,2908BE4,79,13,12
08/12/2023 11:02:08,290F362,70,14,15
08/12/2023 11:02:25,2908FDA,80,13,22
08/12/2023 11:02:27,290EAD5,0,0,0
08/12/2023 11:02:32,2908E30,71,14,12
08/12/2023 11:03:26,290F190,0,0,58
08/12/2023 11:05:57,290ED74,69,14,12
08/12/2023 11:05:59,2908BE4,78,13,12
08/12/2023 11:05:59,2908E26,75,13,13
08/12/2023 11:06:00,290F39C,75,13,12
08/12/2023 11:06:00,290EF53,74,14,12
08/12/2023 11:06:03,290EC1B,71,13,11
08/12/2023 11:06:08,290F362,70,15,15
08/12/2023 11:06:27,2908FDA,82,13,22
08/12/2023 11:06:28,290EAD5,0,0,0
08/12/2023 11:06:32,2908E30,70,14,11
08/12/2023 11:07:27,290F190,0,0,58
08/12/2023 11:09:57,290ED74,69,14,12
08/12/2023 11:09:59,2908BE4,77,13,12
08/12/2023 11:09:59,2908E26,75,14,12
08/12/2023 11:10:00,290F39C,75,13,12
08/12/2023 11:10:00,290EF53,73,14,13
08/12/2023 11:10:03,290EC1B,70,13,11
08/12/2023 11:10:08,290F362,70,15,15
08/12/2023 11:10:27,2908FDA,79,14,22
08/12/2023 11:10:28,290EAD5,0,0,0
08/12/2023 11:10:32,2908E30,70,14,12
08/12/2023 11:11:27,290F190,0,0,58
08/12/2023 11:13:57,290ED74,68,14,12
08/12/2023 11:13:59,2908BE4,77,13,12
08/12/2023 11:13:59,2908E26,74,14,13
08/12/2023 11:14:00,290F39C,75,13,12
08/12/2023 11:14:00,290EF53,73,14,13
08/12/2023 11:14:03,290EC1B,71,13,11
08/12/2023 11:14:08,290F362,71,15,15
08/12/2023 11:14:27,2908FDA,78,14,22
08/12/2023 11:14:28,290EAD5,0,0,0
08/12/2023 11:15:27,290F190,0,0,58
08/12/2023 11:17:57,2908E26,74,14,13
08/12/2023 11:17:57,290ED74,68,14,12
08/12/2023 11:17:59,290EF53,74,14,13
08/12/2023 11:18:00,290F39C,74,14,12
08/12/2023 11:18:00,2908BE4,78,13,12
08/12/2023 11:18:00,290EC1B,70,13,12
08/12/2023 11:18:07,290F362,70,15,15
08/12/2023 11:18:27,2908FDA,79,14,22
08/12/2023 11:18:27,290EAD5,0,0,0
08/12/2023 11:18:31,2908E30,70,14,12
08/12/2023 11:19:30,290F190,0,0,58
08/12/2023 11:21:57,2908E26,73,14,13
08/12/2023 11:21:57,290ED74,69,14,13
08/12/2023 11:21:59,290EF53,73,14,12
08/12/2023 11:22:00,290F39C,73,14,12
08/12/2023 11:22:00,2908BE4,77,13,12
08/12/2023 11:22:00,290EC1B,70,13,12
08/12/2023 11:22:07,290F362,70,15,15
08/12/2023 11:22:27,2908FDA,77,15,22
08/12/2023 11:22:27,290EAD5,0,0,0
08/12/2023 11:22:31,2908E30,69,14,12
08/12/2023 11:23:30,290F190,0,0,58
08/12/2023 11:25:57,2908E26,74,14,13
08/12/2023 11:25:57,290ED74,68,14,13
08/12/2023 11:25:59,290EF53,74,14,13
08/12/2023 11:26:00,290F39C,75,14,12
08/12/2023 11:26:00,2908BE4,76,13,12
08/12/2023 11:26:00,290EC1B,70,13,12
08/12/2023 11:26:07,290F362,69,15,14
08/12/2023 11:26:27,2908FDA,77,14,22
08/12/2023 11:26:27,290EAD5,0,0,0
08/12/2023 11:26:31,2908E30,69,14,13
08/12/2023 11:27:30,290F190,0,0,58
08/12/2023 11:29:57,290EF53,74,13,12
08/12/2023 11:29:58,2908E26,75,13,13
08/12/2023 11:29:59,290ED74,70,13,13
08/12/2023 11:29:59,290EC1B,70,13,12
08/12/2023 11:30:00,290F39C,75,14,12
08/12/2023 11:30:01,2908BE4,78,13,12
08/12/2023 11:30:04,2909460,64,20,20
08/12/2023 11:30:07,290F362,70,14,14
08/12/2023 11:30:26,2908FDA,78,14,22
08/12/2023 11:30:27,290EAD5,0,0,0
08/12/2023 11:30:31,2908E30,70,14,12
08/12/2023 11:31:27,290F190,0,0,58
08/12/2023 11:33:57,290EF53,74,13,12
08/12/2023 11:33:58,2908E26,75,13,12
08/12/2023 11:33:59,290ED74,71,13,12
08/12/2023 11:33:59,290EC1B,71,13,11
08/12/2023 11:34:00,290F39C,74,13,11
08/12/2023 11:34:01,2908BE4,77,13,11
08/12/2023 11:34:04,2909460,63,20,20
08/12/2023 11:34:07,290F362,71,14,14
08/12/2023 11:34:26,2908FDA,77,13,22
08/12/2023 11:34:27,290EAD5,0,0,0
08/12/2023 11:34:31,2908E30,71,13,12
08/12/2023 11:35:27,290F190,0,0,58
08/12/2023 11:37:57,290EF53,74,13,13
08/12/2023 11:37:58,2908E26,75,13,12
08/12/2023 11:37:59,290ED74,70,13,12
08/12/2023 11:37:59,290EC1B,70,13,11
08/12/2023 11:38:00,290F39C,73,13,11
08/12/2023 11:38:01,2908BE4,76,13,11
08/12/2023 11:38:04,2909460,63,20,19
08/12/2023 11:38:07,290F362,72,14,14
08/12/2023 11:38:26,2908FDA,77,14,22
08/12/2023 11:38:27,290EAD5,0,0,0
08/12/2023 11:38:31,2908E30,70,14,12
08/12/2023 11:39:27,290F190,0,0,58
08/12/2023 11:41:58,290EF53,74,13,13
08/12/2023 11:41:59,290F39C,74,13,12
08/12/2023 11:41:59,290ED74,69,14,12
08/12/2023 11:42:00,2908BE4,76,13,11
08/12/2023 11:42:00,290EC1B,70,13,12
08/12/2023 11:42:01,2909460,63,20,19
08/12/2023 11:42:02,2908E26,74,13,13
08/12/2023 11:42:08,290F362,70,14,14
08/12/2023 11:42:26,2908FDA,78,14,22
08/12/2023 11:42:26,290EAD5,0,0,0
08/12/2023 11:42:31,2908E30,70,14,12
08/12/2023 11:43:27,290F190,0,0,58
08/12/2023 11:45:58,290EF53,74,13,12
08/12/2023 11:45:59,290F39C,73,13,12
08/12/2023 11:45:59,290ED74,69,14,12
08/12/2023 11:46:00,2908BE4,77,13,12
08/12/2023 11:46:00,290EC1B,71,13,12
08/12/2023 11:46:01,2909460,61,20,19
08/12/2023 11:46:02,2908E26,75,13,13
08/12/2023 11:46:08,290F362,70,14,14
08/12/2023 11:46:26,2908FDA,78,14,22
08/12/2023 11:46:26,290EAD5,0,0,0
08/12/2023 11:46:31,2908E30,70,14,12
08/12/2023 11:47:27,290F190,0,0,58
08/12/2023 11:49:58,290EF53,74,13,13
08/12/2023 11:49:59,290F39C,74,13,12
08/12/2023 11:49:59,290ED74,67,14,12
08/12/2023 11:50:00,2908BE4,76,13,12
08/12/2023 11:50:00,290EC1B,71,13,12
08/12/2023 11:50:01,2909460,59,20,19
08/12/2023 11:50:02,2908E26,75,13,13
08/12/2023 11:50:08,290F362,69,15,14
08/12/2023 11:50:26,2908FDA,78,14,22
08/12/2023 11:50:26,290EAD5,0,0,0
08/12/2023 11:50:31,2908E30,70,14,12
08/12/2023 11:51:27,290F190,0,0,58
08/12/2023 11:53:58,2908E26,75,13,13
08/12/2023 11:53:59,290EF53,74,13,13
08/12/2023 11:53:59,290F39C,75,13,12
08/12/2023 11:54:00,290ED74,66,15,12
08/12/2023 11:54:00,2908BE4,77,13,12
08/12/2023 11:54:01,290EC1B,70,13,12
08/12/2023 11:54:04,2909460,61,20,21
08/12/2023 11:54:08,290F362,67,15,14
08/12/2023 11:54:25,290EAD5,0,0,0
08/12/2023 11:54:26,2908FDA,77,14,22
08/12/2023 11:54:32,2908E30,70,14,13
08/12/2023 11:55:30,290F190,0,0,58
08/12/2023 11:57:58,2908E26,75,13,13
08/12/2023 11:57:59,290EF53,75,13,12
08/12/2023 11:57:59,290F39C,76,13,12
08/12/2023 11:58:00,290ED74,67,15,12
08/12/2023 11:58:00,2908BE4,77,13,12
08/12/2023 11:58:01,290EC1B,72,13,11
08/12/2023 11:58:04,2909460,71,19,20
08/12/2023 11:58:08,290F362,68,15,13
08/12/2023 11:58:25,290EAD5,0,0,0
08/12/2023 11:58:26,2908FDA,78,14,22
08/12/2023 11:58:32,2908E30,71,13,12
08/12/2023 11:59:30,290F190,0,0,58
08/12/2023 12:01:58,2908E26,75,13,12
08/12/2023 12:01:59,290EF53,75,13,12
08/12/2023 12:01:59,290F39C,75,13,12
08/12/2023 12:02:00,290ED74,70,14,12
08/12/2023 12:02:00,2908BE4,77,13,11
08/12/2023 12:02:01,290EC1B,72,13,11
08/12/2023 12:02:04,2909460,74,19,18
08/12/2023 12:02:08,290F362,71,14,13
08/12/2023 12:02:25,290EAD5,0,0,0
08/12/2023 12:02:26,2908FDA,80,13,22
08/12/2023 12:02:32,2908E30,72,13,12
08/12/2023 12:03:30,290F190,0,0,58
08/12/2023 12:05:57,290ED74,68,14,12
08/12/2023 12:05:58,2908E26,76,13,14
08/12/2023 12:05:59,2909460,76,19,20
08/12/2023 12:05:59,290EF53,75,13,13
08/12/2023 12:05:59,290F39C,76,13,12
08/12/2023 12:06:00,290EC1B,71,13,12
08/12/2023 12:06:01,2908BE4,77,13,12
08/12/2023 12:06:07,290F362,70,15,14
08/12/2023 12:06:26,2908FDA,80,14,22
08/12/2023 12:06:28,290EAD5,0,0,0
08/12/2023 12:06:31,2908E30,72,13,13
08/12/2023 12:07:28,290F190,0,0,58
08/12/2023 12:09:57,290ED74,69,14,12
08/12/2023 12:09:58,2908E26,75,13,13
08/12/2023 12:09:59,2909460,74,20,19
08/12/2023 12:09:59,290EF53,75,13,12
08/12/2023 12:09:59,290F39C,74,13,12
08/12/2023 12:10:00,290EC1B,71,13,11
08/12/2023 12:10:01,2908BE4,78,13,12
08/12/2023 12:10:07,290F362,71,14,14
08/12/2023 12:10:26,2908FDA,81,13,22
08/12/2023 12:10:28,290EAD5,0,0,0
08/12/2023 12:10:31,2908E30,72,13,12
08/12/2023 12:11:28,290F190,0,0,58
08/12/2023 12:13:57,290ED74,69,14,12
08/12/2023 12:13:58,2908E26,75,13,13
08/12/2023 12:13:59,2909460,74,20,19
08/12/2023 12:13:59,290EF53,74,13,13
08/12/2023 12:13:59,290F39C,73,13,12
08/12/2023 12:14:00,290EC1B,71,13,12
08/12/2023 12:14:01,2908BE4,77,13,11
08/12/2023 12:14:07,290F362,70,14,13
08/12/2023 12:14:26,2908FDA,79,13,22
08/12/2023 12:14:28,290EAD5,0,0,0
08/12/2023 12:14:31,2908E30,71,13,12
08/12/2023 12:15:28,290F190,0,0,58
08/12/2023 12:17:57,290ED74,67,14,12
08/12/2023 12:17:57,2908E26,76,13,13
08/12/2023 12:17:58,2909460,71,21,20
08/12/2023 12:17:59,290EF53,73,13,13
08/12/2023 12:18:00,2908BE4,78,13,12
08/12/2023 12:18:00,290F39C,73,14,12
08/12/2023 12:18:00,290EC1B,69,14,11
08/12/2023 12:18:08,290F362,69,15,15
08/12/2023 12:18:26,2908FDA,81,13,22
08/12/2023 12:18:27,290EAD5,0,0,0
08/12/2023 12:18:31,2908E30,71,13,14
08/12/2023 12:19:27,290F190,0,0,58
08/12/2023 12:21:57,290ED74,66,15,12
08/12/2023 12:21:57,2908E26,72,13,13
08/12/2023 12:21:58,2909460,69,22,20
08/12/2023 12:21:59,290EF53,72,14,13
08/12/2023 12:22:00,2908BE4,76,13,12
08/12/2023 12:22:00,290F39C,70,14,12
08/12/2023 12:22:00,290EC1B,69,14,12
08/12/2023 12:22:08,290F362,67,15,15
08/12/2023 12:22:26,2908FDA,76,14,22
08/12/2023 12:22:27,290EAD5,0,0,0
08/12/2023 12:22:31,2908E30,69,14,14
08/12/2023 12:23:27,290F190,0,0,58
08/12/2023 12:25:57,290ED74,65,15,13
08/12/2023 12:25:57,2908E26,71,14,14
08/12/2023 12:25:58,2909460,69,21,20
08/12/2023 12:25:59,290EF53,71,14,14
08/12/2023 12:26:00,2908BE4,75,13,13
08/12/2023 12:26:00,290F39C,70,14,13
08/12/2023 12:26:00,290EC1B,66,14,12
08/12/2023 12:26:08,290F362,66,16,15
08/12/2023 12:26:26,2908FDA,77,14,22
08/12/2023 12:26:27,290EAD5,0,0,0
08/12/2023 12:26:31,2908E30,70,14,13
08/12/2023 12:27:27,290F190,0,0,58
08/12/2023 12:29:57,290ED74,71,15,11
08/12/2023 12:29:58,2908E26,79,14,12
08/12/2023 12:29:58,290F39C,77,14,12
08/12/2023 12:29:58,290EF53,73,14,13
08/12/2023 12:29:59,2909460,70,22,20
08/12/2023 12:30:00,2908BE4,73,14,13
08/12/2023 12:30:02,290EC1B,70,14,12
08/12/2023 12:30:07,290F362,74,15,15
08/12/2023 12:30:26,2908FDA,77,14,22
08/12/2023 12:30:27,290EAD5,0,0,0
08/12/2023 12:30:31,2908E30,73,14,13
08/12/2023 12:31:25,290F190,0,0,58
08/12/2023 12:33:57,290ED74,73,14,11
08/12/2023 12:33:58,2908E26,79,13,12
08/12/2023 12:33:58,290F39C,81,13,12
08/12/2023 12:33:58,290EF53,73,14,14
08/12/2023 12:33:59,2909460,69,22,20
08/12/2023 12:34:00,2908BE4,72,14,12
08/12/2023 12:34:02,290EC1B,69,14,12
08/12/2023 12:34:07,290F362,76,15,14
08/12/2023 12:34:26,2908FDA,77,14,22
08/12/2023 12:34:27,290EAD5,0,0,0
08/12/2023 12:34:31,2908E30,74,14,12
08/12/2023 12:35:25,290F190,0,0,58
08/12/2023 12:37:57,290ED74,75,13,11
08/12/2023 12:37:58,2908E26,80,13,12
08/12/2023 12:37:58,290F39C,81,14,11
08/12/2023 12:37:58,290EF53,71,15,14
08/12/2023 12:37:59,2909460,67,22,20
08/12/2023 12:38:00,2908BE4,70,14,13
08/12/2023 12:38:02,290EC1B,71,14,13
08/12/2023 12:38:07,290F362,76,15,14
08/12/2023 12:38:26,2908FDA,75,14,22
08/12/2023 12:38:27,290EAD5,0,0,0
08/12/2023 12:38:31,2908E30,74,14,12
08/12/2023 12:39:25,290F190,0,0,58
08/12/2023 12:41:57,2908E26,81,13,13
08/12/2023 12:41:58,290ED74,76,13,12
08/12/2023 12:41:58,290EF53,71,14,14
08/12/2023 12:41:59,290F39C,81,13,12
08/12/2023 12:41:59,2909460,67,21,20
08/12/2023 12:42:00,290EC1B,71,14,13
08/12/2023 12:42:01,2908BE4,70,14,13
08/12/2023 12:42:07,290F362,76,15,14
08/12/2023 12:42:25,2908FDA,76,15,22
08/12/2023 12:42:26,290EAD5,0,0,0
08/12/2023 12:42:31,2908E30,77,14,12
08/12/2023 12:43:26,290F190,0,0,58
08/12/2023 12:45:57,2908E26,79,13,13
08/12/2023 12:45:58,290ED74,77,13,12
08/12/2023 12:45:58,290EF53,69,15,14
08/12/2023 12:45:59,290F39C,82,13,12
08/12/2023 12:45:59,2909460,69,21,20
08/12/2023 12:46:00,290EC1B,72,14,13
08/12/2023 12:46:01,2908BE4,72,15,13
08/12/2023 12:46:07,290F362,78,14,14
08/12/2023 12:46:25,2908FDA,72,15,22
08/12/2023 12:46:26,290EAD5,0,0,0
08/12/2023 12:46:31,2908E30,77,13,12
08/12/2023 12:47:26,290F190,0,0,58
08/12/2023 12:49:57,2908E26,79,13,12
08/12/2023 12:49:58,290ED74,75,13,12
08/12/2023 12:49:58,290EF53,70,15,14
08/12/2023 12:49:59,290F39C,81,13,11
08/12/2023 12:49:59,2909460,69,21,20
08/12/2023 12:50:00,290EC1B,73,14,13
08/12/2023 12:50:01,2908BE4,72,15,13
08/12/2023 12:50:07,290F362,76,14,13
08/12/2023 12:50:25,2908FDA,74,15,22
08/12/2023 12:50:26,290EAD5,0,0,0
08/12/2023 12:50:31,2908E30,77,13,12
08/12/2023 12:51:26,290F190,0,0,58
08/12/2023 12:54:14,2908BE4,71,15,13
08/12/2023 12:54:17,290ED74,77,13,12
08/12/2023 12:54:30,2909460,68,21,20
08/12/2023 12:54:31,2908E30,77,13,12
08/12/2023 12:54:32,290EC1B,72,14,12
08/12/2023 12:54:40,290F362,81,14,14
08/12/2023 12:54:51,2908E26,79,13,13
08/12/2023 12:54:57,290F39C,82,13,11
08/12/2023 12:55:00,290EF53,79,14,14
08/12/2023 12:55:30,290EAD5,0,0,0
08/12/2023 12:55:35,2908FDA,76,15,22
08/12/2023 12:55:52,290F190,0,0,58
08/12/2023 12:58:14,2908BE4,71,14,13
08/12/2023 12:58:17,290ED74,73,13,12
08/12/2023 12:58:30,2909460,69,21,20
08/12/2023 12:58:31,2908E30,75,13,11
08/12/2023 12:58:32,290EC1B,73,13,11
08/12/2023 12:58:40,290F362,78,14,14
08/12/2023 12:58:51,2908E26,79,13,13
08/12/2023 12:58:57,290F39C,80,13,11
08/12/2023 12:59:00,290EF53,76,14,13
08/12/2023 12:59:30,290EAD5,0,0,0
08/12/2023 12:59:35,2908FDA,74,15,22
08/12/2023 12:59:52,290F190,0,0,58
08/12/2023 13:02:14,2908BE4,71,14,12
08/12/2023 13:02:17,290ED74,74,13,12
08/12/2023 13:02:30,2909460,69,20,19
08/12/2023 13:02:31,2908E30,76,13,10
08/12/2023 13:02:32,290EC1B,74,13,11
08/12/2023 13:02:40,290F362,79,14,13
08/12/2023 13:02:51,2908E26,78,13,13
08/12/2023 13:02:57,290F39C,81,13,11
08/12/2023 13:03:00,290EF53,78,14,13
08/12/2023 13:03:30,290EAD5,0,0,0
08/12/2023 13:03:35,2908FDA,72,15,22
08/12/2023 13:03:52,290F190,0,0,58
08/12/2023 13:05:57,290ED74,74,13,12
08/12/2023 13:05:58,290EC1B,76,13,11
08/12/2023 13:05:59,2909460,70,20,19
08/12/2023 13:05:59,290F39C,82,12,11
08/12/2023 13:05:59,2908E26,78,13,13
08/12/2023 13:05:59,290EF53,79,13,13
08/12/2023 13:06:00,2908BE4,72,14,12
08/12/2023 13:06:06,290F362,79,13,13
08/12/2023 13:06:25,2908FDA,72,15,22
08/12/2023 13:06:26,290EAD5,0,0,0
08/12/2023 13:06:31,2908E30,77,13,11
08/12/2023 13:07:27,290F190,0,0,58
08/12/2023 13:09:57,290ED74,76,13,12
08/12/2023 13:09:58,290EC1B,75,12,11
08/12/2023 13:09:59,2909460,71,20,20
08/12/2023 13:09:59,290F39C,81,12,11
08/12/2023 13:09:59,2908E26,77,13,13
08/12/2023 13:09:59,290EF53,82,13,13
08/12/2023 13:10:00,2908BE4,73,14,12
08/12/2023 13:10:06,290F362,80,13,13
08/12/2023 13:10:25,2908FDA,73,15,22
08/12/2023 13:10:26,290EAD5,0,0,0
08/12/2023 13:10:31,2908E30,76,13,11
08/12/2023 13:11:27,290F190,0,0,58
08/12/2023 13:13:57,290ED74,77,13,12
08/12/2023 13:13:58,290EC1B,77,12,11
08/12/2023 13:13:59,2909460,73,20,20
08/12/2023 13:13:59,290F39C,82,12,11
08/12/2023 13:13:59,2908E26,81,13,13
08/12/2023 13:13:59,290EF53,81,13,12
08/12/2023 13:14:00,2908BE4,70,14,12
08/12/2023 13:14:06,290F362,80,14,13
08/12/2023 13:14:25,2908FDA,74,15,22
08/12/2023 13:14:26,290EAD5,0,0,0
08/12/2023 13:14:31,2908E30,75,13,11
08/12/2023 13:15:27,290F190,0,0,58
08/12/2023 13:17:57,2909460,73,20,19
08/12/2023 13:17:57,290EF53,81,12,12
08/12/2023 13:17:58,290EC1B,78,12,11
08/12/2023 13:17:58,290ED74,75,13,11
08/12/2023 13:17:58,2908E26,80,13,12
08/12/2023 13:18:00,290F39C,79,12,11
08/12/2023 13:18:00,2908BE4,70,13,12
08/12/2023 13:18:07,290F362,76,13,12
08/12/2023 13:18:25,2908FDA,81,14,22
08/12/2023 13:18:25,290EAD5,0,0,0
08/12/2023 13:18:32,2908E30,75,12,11
08/12/2023 13:19:27,290F190,0,0,58
08/12/2023 13:21:57,2909460,75,20,19
08/12/2023 13:21:57,290EF53,82,12,12
08/12/2023 13:21:58,290EC1B,76,12,11
08/12/2023 13:21:58,290ED74,73,13,12
08/12/2023 13:21:58,2908E26,81,13,12
08/12/2023 13:22:00,290F39C,80,12,11
08/12/2023 13:22:00,2908BE4,73,13,12
08/12/2023 13:22:07,290F362,80,13,13
08/12/2023 13:22:25,2908FDA,83,14,22
08/12/2023 13:22:25,290EAD5,0,0,0
08/12/2023 13:22:32,2908E30,77,12,11
08/12/2023 13:23:27,290F190,0,0,58
08/12/2023 13:25:57,2909460,76,20,19
08/12/2023 13:25:57,290EF53,83,12,11
08/12/2023 13:25:58,290EC1B,77,12,11
08/12/2023 13:25:58,290ED74,75,12,12
08/12/2023 13:25:58,2908E26,78,12,12
